,Wind_offshore_MW_Amprion,wind_offshore_MW_50Hertz,wind_onshore_MW_50Hertz,win_offshore_MW_Tennet,wind_onshore_MW_Tennet,wind_onshore_MW_TransnetBW
11/19/2020 22:00,"2,776.50","1,030.75","7,537.50","4,906.00","8,054.50",669.25
11/19/2020 23:00,"2,825.50","1,030.75","8,064.25","4,930.75","7,860.25",555
11/20/2020 0:00,"2,919.00","1,029.75","8,695.75","4,833.50","8,329.00",445.5
11/20/2020 1:00,"2,858.25","1,029.50","8,634.50","4,463.00","8,501.75",378.5
11/20/2020 2:00,"2,631.00","1,011.50","8,514.50","3,979.25","7,753.50",365
11/20/2020 3:00,"2,445.50",985.75,"7,705.75","3,642.25","6,520.00",383
11/20/2020 4:00,"2,327.50",980.75,"7,139.50","3,970.50","6,054.50",359
11/20/2020 5:00,"2,056.25",636.5,"6,724.75","4,202.25","5,173.75",284
11/20/2020 6:00,"1,753.50",348.75,"6,564.25","4,002.75","4,723.50",161
11/20/2020 7:00,"1,608.25",464.75,"5,924.50","3,804.50","4,221.50",134.5
11/20/2020 8:00,"1,373.00",597.25,"5,231.50","3,468.25","3,962.00",178.5
11/20/2020 9:00,"1,038.50",728.25,"4,121.25","2,702.25","3,259.25",163.5
11/20/2020 10:00,852,853,"3,779.50","2,185.25","2,331.00",120.25
11/20/2020 11:00,699.75,884.25,"3,445.00","1,528.75","1,862.25",75.25
11/20/2020 12:00,628,823.75,"3,192.00",894.75,"1,634.75",48.5
11/20/2020 13:00,567,697.25,"3,032.25",638.25,"1,539.75",56
11/20/2020 14:00,498,708,"2,819.75",564.5,"1,668.50",65.5
11/20/2020 15:00,462,775.5,"2,369.25",891.75,"1,859.50",80.5
11/20/2020 16:00,514.5,781.25,"2,672.50","1,179.75","1,943.75",58.75
11/20/2020 17:00,686.5,721,"3,072.00","1,888.50","2,112.00",37.75
11/20/2020 18:00,963.25,484,"3,046.75","2,860.25","2,291.50",36.5
11/20/2020 19:00,"1,399.00",400,"2,760.00","3,415.00","3,080.75",35.25
11/20/2020 20:00,"1,907.50",299,"2,898.50","4,221.75","4,145.75",27.75
11/20/2020 21:00,"2,234.50",227,"3,086.25","4,778.75","5,314.00",31
11/20/2020 22:00,"2,447.75",263.25,"2,680.00","4,281.25","6,381.75",40
11/20/2020 23:00,"2,753.00",408,"2,377.00","4,296.50","6,818.75",53.25
11/21/2020 0:00,"3,021.25",440.25,"2,773.25","4,606.00","7,041.25",48
11/21/2020 1:00,"3,197.25",488.25,"3,089.00","4,784.00","7,368.50",38.5
11/21/2020 2:00,"3,358.25",585,"3,315.25","4,899.50","8,125.75",42.75
11/21/2020 3:00,"3,660.00",692.25,"3,935.25","5,011.25","8,604.50",78
11/21/2020 4:00,"3,859.25",831,"4,580.25","4,771.00","8,972.75",112.5
11/21/2020 5:00,"3,990.25",990.75,"5,652.25","4,768.75","9,288.75",88
11/21/2020 6:00,"4,494.75","1,004.50","6,567.75","4,711.25","9,793.25",170
11/21/2020 7:00,"4,750.75","1,030.50","7,356.00","4,067.25","10,767.50",246.25
11/21/2020 8:00,"4,579.75","1,033.25","8,338.50","3,919.00","11,167.75",262.5
11/21/2020 9:00,"4,751.50","1,035.00","8,833.75","3,765.00","11,664.00",212.75
11/21/2020 10:00,"4,681.25","1,034.25","8,939.75","3,584.50","12,060.50",165
11/21/2020 11:00,"4,462.75","1,031.50","9,275.25","3,459.50","12,002.75",169.5
11/21/2020 12:00,"4,053.75","1,027.50","9,644.75","3,460.75","11,901.75",122
11/21/2020 13:00,"3,952.50","1,031.00","10,058.50","3,462.00","11,853.75",74.25
11/21/2020 14:00,"3,906.25","1,032.75","10,479.25","3,396.75","11,718.25",40.75
11/21/2020 15:00,"3,800.25","1,034.50","10,594.25","2,966.25","11,448.75",38
11/21/2020 16:00,"3,881.25","1,032.50","10,773.50","3,093.50","11,398.00",22.25
11/21/2020 17:00,"4,203.25","1,030.75","11,043.00","3,144.75","11,333.50",14.75
11/21/2020 18:00,"4,430.00","1,032.75","11,326.75","3,139.50","11,835.00",52.5
11/21/2020 19:00,"4,524.00","1,031.00","11,281.00","3,156.75","12,039.25",72.25
11/21/2020 20:00,"4,426.50","1,025.50","11,127.00","3,158.75","12,206.00",92.5
11/21/2020 21:00,"4,310.25","1,023.25","11,004.25","3,152.00","12,194.00",145.25
11/21/2020 22:00,"4,103.25","1,025.00","10,972.25","3,155.75","11,985.75",151.75
11/21/2020 23:00,"3,923.50","1,026.50","10,903.00","3,140.50","11,096.50",136.5
11/22/2020 0:00,"3,728.25","1,025.25","10,504.50","3,127.50","10,541.25",146.5
11/22/2020 1:00,"3,787.00","1,024.00","10,161.00","3,116.25","9,976.50",161
11/22/2020 2:00,"3,924.00","1,028.00","9,876.75","3,061.50","9,862.25",194.5
11/22/2020 3:00,"4,067.75","1,020.25","9,680.75","3,266.00","9,647.50",196.25
11/22/2020 4:00,"4,141.00","1,010.25","9,443.00","3,682.00","9,781.25",178.75
11/22/2020 5:00,"4,210.00",983.75,"9,863.25","3,716.75","9,942.00",210.25
11/22/2020 6:00,"4,487.75",990.75,"10,402.00","3,712.75","9,631.00",237.5
11/22/2020 7:00,"4,412.75","1,002.75","10,540.50","3,709.25","10,185.00",276.25
11/22/2020 8:00,"4,176.00","1,021.75","10,965.50","3,712.00","9,872.25",244.25
11/22/2020 9:00,"3,881.25","1,027.50","10,962.50","3,720.50","9,479.00",226.75
11/22/2020 10:00,"3,371.00","1,027.50","10,155.25","4,147.00","9,098.75",215.25
11/22/2020 11:00,"2,660.25","1,024.25","9,561.75","4,770.00","8,709.00",159.75
11/22/2020 12:00,"2,251.75","1,021.00","9,122.50","5,174.50","8,786.50",96
11/22/2020 13:00,"1,993.25","1,026.25","8,130.00","5,188.25","8,630.50",90.5
11/22/2020 14:00,"1,674.50","1,020.75","6,874.50","5,171.75","8,356.50",71.25
